0, completed initialize, 40000000000
680, MEMCLR: 49e5fe0, 8192
681, evaluating allocation rate
682, [h0]soh state is can_allocate
683, [h0]soh state is start
684, [h0]soh state is try_fit
685, requested to allocate 4120 bytes, actual size is 8192
686, found fit at end of seg: 49e7fe8
687, Expanding segment allocation [49e7fe8, 49e9fd0[
688, filling up hole [49e5030, 49e5fe8[
689, Making unused array [49e5030, 49e5fe8[
690, [0]Emsl for alloc
691, clearing memory at 49e7fe0 for 8192 bytes
692, requested to allocate 4120 bytes on gen0
693, MEMCLR: 49e7fe0, 8192
694, evaluating allocation rate
695, [h0]soh state is can_allocate
696, [h0]soh state is start
697, [h0]soh state is try_fit
698, requested to allocate 4120 bytes, actual size is 8192
699, found fit at end of seg: 49e9fe8
700, Expanding segment allocation [49e9fe8, 49ebfd0[
701, filling up hole [49e7030, 49e7fe8[
702, Making unused array [49e7030, 49e7fe8[
703, [0]Emsl for alloc
704, clearing memory at 49e9fe0 for 8192 bytes
705, requested to allocate 4120 bytes on gen0
706, MEMCLR: 49e9fe0, 8192
707, evaluating allocation rate
708, [h0]soh state is can_allocate
709, [h0]soh state is start
710, [h0]soh state is try_fit
711, requested to allocate 4120 bytes, actual size is 8192
712, found fit at end of seg: 49ebfe8
713, Expanding segment allocation [49ebfe8, 49edfd0[
714, filling up hole [49e9030, 49e9fe8[
715, Making unused array [49e9030, 49e9fe8[
716, [0]Emsl for alloc
717, clearing memory at 49ebfe0 for 8192 bytes
718, requested to allocate 4120 bytes on gen0
719, MEMCLR: 49ebfe0, 8192
720, evaluating allocation rate
721, [h0]soh state is can_allocate
722, [h0]soh state is start
723, [h0]soh state is try_fit
724, requested to allocate 4120 bytes, actual size is 8192
725, found fit at end of seg: 49edfe8
726, Expanding segment allocation [49edfe8, 49effd0[
727, filling up hole [49eb030, 49ebfe8[
728, Making unused array [49eb030, 49ebfe8[
729, [0]Emsl for alloc
730, clearing memory at 49edfe0 for 8192 bytes
731, requested to allocate 4120 bytes on gen0
732, MEMCLR: 49edfe0, 8192
733, evaluating allocation rate
734, [h0]soh state is can_allocate
735, [h0]soh state is start
736, [h0]soh state is try_fit
737, requested to allocate 4120 bytes, actual size is 8192
738, found fit at end of seg: 49effe8
739, Expanding segment allocation [49effe8, 49f1fd0[
740, filling up hole [49ed030, 49edfe8[
741, Making unused array [49ed030, 49edfe8[
742, [0]Emsl for alloc
743, clearing memory at 49effe0 for 8192 bytes
744, requested to allocate 4120 bytes on gen0
745, MEMCLR: 49effe0, 8192
746, evaluating allocation rate
747, [h0]soh state is can_allocate
748, [h0]soh state is start
749, [h0]soh state is try_fit
750, requested to allocate 4120 bytes, actual size is 8192
751, Growing segment allocation 49f2000 10000
752, found fit at end of seg: 49f1fe8
753, Expanding segment allocation [49f1fe8, 49f3fd0[
754, filling up hole [49ef030, 49effe8[
755, Making unused array [49ef030, 49effe8[
756, [0]Emsl for alloc
757, clearing memory at 49f1fe0 for 8192 bytes
758, requested to allocate 4120 bytes on gen0
759, MEMCLR: 49f1fe0, 8192
760, evaluating allocation rate
761, [h0]soh state is can_allocate
762, [h0]soh state is start
763, [h0]soh state is try_fit
764, requested to allocate 4120 bytes, actual size is 8192
765, found fit at end of seg: 49f3fe8
766, Expanding segment allocation [49f3fe8, 49f5fd0[
767, filling up hole [49f1030, 49f1fe8[
768, Making unused array [49f1030, 49f1fe8[
769, [0]Emsl for alloc
770, clearing memory at 49f3fe0 for 8192 bytes
771, requested to allocate 4120 bytes on gen0
772, MEMCLR: 49f3fe0, 8192
773, evaluating allocation rate
774, [h0]soh state is can_allocate
775, [h0]soh state is start
776, [h0]soh state is try_fit
777, requested to allocate 4120 bytes, actual size is 8192
778, found fit at end of seg: 49f5fe8
779, Expanding segment allocation [49f5fe8, 49f7fd0[
780, filling up hole [49f3030, 49f3fe8[
781, Making unused array [49f3030, 49f3fe8[
782, [0]Emsl for alloc
783, clearing memory at 49f5fe0 for 8192 bytes
784, requested to allocate 4120 bytes on gen0
785, MEMCLR: 49f5fe0, 8192
786, evaluating allocation rate
787, [h0]soh state is can_allocate
788, [h0]soh state is start
789, [h0]soh state is try_fit
790, requested to allocate 4120 bytes, actual size is 8192
791, found fit at end of seg: 49f7fe8
792, Expanding segment allocation [49f7fe8, 49f9fd0[
793, filling up hole [49f5030, 49f5fe8[
794, Making unused array [49f5030, 49f5fe8[
795, [0]Emsl for alloc
796, clearing memory at 49f7fe0 for 8192 bytes
797, requested to allocate 4120 bytes on gen0
798, MEMCLR: 49f7fe0, 8192
799, evaluating allocation rate
800, [h0]soh state is can_allocate
801, [h0]soh state is start
802, [h0]soh state is try_fit
803, requested to allocate 4120 bytes, actual size is 8192
804, found fit at end of seg: 49f9fe8
805, Expanding segment allocation [49f9fe8, 49fbfd0[
806, filling up hole [49f7030, 49f7fe8[
807, Making unused array [49f7030, 49f7fe8[
808, [0]Emsl for alloc
809, clearing memory at 49f9fe0 for 8192 bytes
810, requested to allocate 4120 bytes on gen0
811, MEMCLR: 49f9fe0, 8192
812, evaluating allocation rate
813, [h0]soh state is can_allocate
814, [h0]soh state is start
815, [h0]soh state is try_fit
816, requested to allocate 4120 bytes, actual size is 8192
817, found fit at end of seg: 49fbfe8
818, Expanding segment allocation [49fbfe8, 49fdfd0[
819, filling up hole [49f9030, 49f9fe8[
820, Making unused array [49f9030, 49f9fe8[
821, [0]Emsl for alloc
822, clearing memory at 49fbfe0 for 8192 bytes
823, requested to allocate 4120 bytes on gen0
824, MEMCLR: 49fbfe0, 8192
825, evaluating allocation rate
826, [h0]soh state is can_allocate
827, [h0]soh state is start
828, [h0]soh state is try_fit
829, requested to allocate 4120 bytes, actual size is 8192
830, found fit at end of seg: 49fdfe8
831, Expanding segment allocation [49fdfe8, 49fffd0[
832, filling up hole [49fb030, 49fbfe8[
833, Making unused array [49fb030, 49fbfe8[
834, [0]Emsl for alloc
835, clearing memory at 49fdfe0 for 8192 bytes
836, requested to allocate 4120 bytes on gen0
837, MEMCLR: 49fdfe0, 8192
838, evaluating allocation rate
839, [h0]soh state is start
840, [h0]soh state is can_allocate
841, [h0]soh state is try_fit
842, requested to allocate 4120 bytes, actual size is 8192
843, found fit at end of seg: 49fffe8
844, Expanding segment allocation [49fffe8, 4a01fd0[
845, filling up hole [49fd030, 49fdfe8[
846, Making unused array [49fd030, 49fdfe8[
847, [0]Emsl for alloc
848, clearing memory at 49fffe0 for 8192 bytes
849, requested to allocate 4120 bytes on gen0
850, MEMCLR: 49fffe0, 8192
851, evaluating allocation rate
852, [h0]soh state is can_allocate
853, [h0]soh state is start
854, [h0]soh state is try_fit
855, requested to allocate 4120 bytes, actual size is 8192
856, Growing segment allocation 4a02000 10000
857, found fit at end of seg: 4a01fe8
858, Expanding segment allocation [4a01fe8, 4a03fd0[
859, filling up hole [49ff030, 49fffe8[
860, Making unused array [49ff030, 49fffe8[
861, clearing memory at 4a01fe0 for 8192 bytes
862, [0]Emsl for alloc
863, MEMCLR: 4a01fe0, 8192
864, requested to allocate 824 bytes on gen0
865, [h0]soh state is can_allocate
866, evaluating allocation rate
867, [h0]soh state is start
868, [h0]soh state is try_fit
869, requested to allocate 824 bytes, actual size is 8192
870, found fit at end of seg: 4a03fe8
871, Expanding segment allocation [4a03fe8, 4a05fd0[
872, clearing memory at 4a03fe0 for 8192 bytes
873, [0]Emsl for alloc
874, MEMCLR: 4a03fe0, 8192
875, requested to allocate 824 bytes on gen0
876, [h0]soh state is can_allocate
877, evaluating allocation rate
878, [h0]soh state is start
879, [h0]soh state is try_fit
880, requested to allocate 824 bytes, actual size is 8192
881, found fit at end of seg: 4a05fe8
882, Expanding segment allocation [4a05fe8, 4a07fd0[
883, [0]Emsl for alloc
884, clearing memory at 4a05fe0 for 8192 bytes
885, requested to allocate 4120 bytes on gen0
886, MEMCLR: 4a05fe0, 8192
887, evaluating allocation rate
888, [h0]soh state is can_allocate
889, [h0]soh state is start
890, [h0]soh state is try_fit
891, requested to allocate 4120 bytes, actual size is 8192
892, found fit at end of seg: 4a07fe8
893, Expanding segment allocation [4a07fe8, 4a09fd0[
894, filling up hole [49b5030, 49b5fe8[
895, Making unused array [49b5030, 49b5fe8[
896, [0]Emsl for alloc
897, clearing memory at 4a07fe0 for 8192 bytes
898, requested to allocate 4120 bytes on gen0
899, MEMCLR: 4a07fe0, 8192
900, evaluating allocation rate
901, [h0]soh state is can_allocate
902, [h0]soh state is start
903, [h0]soh state is try_fit
904, requested to allocate 4120 bytes, actual size is 8192
905, found fit at end of seg: 4a09fe8
906, Expanding segment allocation [4a09fe8, 4a0bfd0[
907, filling up hole [49b7a08, 49b7fe8[
908, Making unused array [49b7a08, 49b7fe8[
909, [0]Emsl for alloc
910, clearing memory at 4a09fe0 for 8192 bytes
911, requested to allocate 4120 bytes on gen0
912, MEMCLR: 4a09fe0, 8192
913, evaluating allocation rate
914, [h0]soh state is can_allocate
915, [h0]soh state is start
916, [h0]soh state is try_fit
917, requested to allocate 4120 bytes, actual size is 8192
918, found fit at end of seg: 4a0bfe8
919, Expanding segment allocation [4a0bfe8, 4a0dfd0[
920, filling up hole [4a01030, 4a01fe8[
921, Making unused array [4a01030, 4a01fe8[
922, [0]Emsl for alloc
923, clearing memory at 4a0bfe0 for 8192 bytes
924, requested to allocate 4120 bytes on gen0
925, MEMCLR: 4a0bfe0, 8192
926, evaluating allocation rate
927, [h0]soh state is can_allocate
928, [h0]soh state is start
929, [h0]soh state is try_fit
930, requested to allocate 4120 bytes, actual size is 8192
931, found fit at end of seg: 4a0dfe8
932, Expanding segment allocation [4a0dfe8, 4a0ffd0[
933, filling up hole [4a03030, 4a03fe8[
934, Making unused array [4a03030, 4a03fe8[
935, [0]Emsl for alloc
936, clearing memory at 4a0dfe0 for 8192 bytes
937, requested to allocate 4120 bytes on gen0
938, MEMCLR: 4a0dfe0, 8192
939, evaluating allocation rate
940, [h0]soh state is can_allocate
941, [h0]soh state is start
942, [h0]soh state is try_fit
943, requested to allocate 4120 bytes, actual size is 8192
944, found fit at end of seg: 4a0ffe8
945, Expanding segment allocation [4a0ffe8, 4a11fd0[
946, filling up hole [4a0d030, 4a0dfe8[
947, Making unused array [4a0d030, 4a0dfe8[
948, [0]Emsl for alloc
949, clearing memory at 4a0ffe0 for 8192 bytes
950, requested to allocate 4120 bytes on gen0
951, MEMCLR: 4a0ffe0, 8192
952, evaluating allocation rate
953, [h0]soh state is can_allocate
954, [h0]soh state is start
955, [h0]soh state is try_fit
956, requested to allocate 4120 bytes, actual size is 8192
957, Growing segment allocation 4a12000 10000
958, found fit at end of seg: 4a11fe8
959, Expanding segment allocation [4a11fe8, 4a13fd0[
960, filling up hole [4a0f030, 4a0ffe8[
961, Making unused array [4a0f030, 4a0ffe8[
962, [0]Emsl for alloc
963, clearing memory at 4a11fe0 for 8192 bytes
964, requested to allocate 4120 bytes on gen0
965, MEMCLR: 4a11fe0, 8192
966, evaluating allocation rate
967, [h0]soh state is start
968, [h0]soh state is can_allocate
969, [h0]soh state is try_fit
970, requested to allocate 4120 bytes, actual size is 8192
971, found fit at end of seg: 4a13fe8
972, Expanding segment allocation [4a13fe8, 4a15fd0[
973, filling up hole [4a05a08, 4a05fe8[
974, Making unused array [4a05a08, 4a05fe8[
975, [0]Emsl for alloc
976, clearing memory at 4a13fe0 for 8192 bytes
977, requested to allocate 4120 bytes on gen0
978, MEMCLR: 4a13fe0, 8192
979, evaluating allocation rate
980, [h0]soh state is can_allocate
981, [h0]soh state is start
982, [h0]soh state is try_fit
983, requested to allocate 4120 bytes, actual size is 8192
984, found fit at end of seg: 4a15fe8
985, Expanding segment allocation [4a15fe8, 4a17fd0[
986, filling up hole [4a07a08, 4a07fe8[
987, Making unused array [4a07a08, 4a07fe8[
988, [0]Emsl for alloc
989, clearing memory at 4a15fe0 for 8192 bytes
990, requested to allocate 4120 bytes on gen0
991, MEMCLR: 4a15fe0, 8192
992, evaluating allocation rate
993, [h0]soh state is can_allocate
994, [h0]soh state is start
995, [h0]soh state is try_fit
996, requested to allocate 4120 bytes, actual size is 8192
997, found fit at end of seg: 4a17fe8
998, Expanding segment allocation [4a17fe8, 4a19fd0[
999, filling up hole [4a13030, 4a13fe8[
1000, Making unused array [4a13030, 4a13fe8[
1001, [0]Emsl for alloc
1002, clearing memory at 4a17fe0 for 8192 bytes
1003, requested to allocate 4120 bytes on gen0
1004, MEMCLR: 4a17fe0, 8192
1005, evaluating allocation rate
1006, [h0]soh state is can_allocate
1007, [h0]soh state is start
1008, [h0]soh state is try_fit
1009, requested to allocate 4120 bytes, actual size is 8192
1010, found fit at end of seg: 4a19fe8
1011, Expanding segment allocation [4a19fe8, 4a1bfd0[
1012, filling up hole [4a11030, 4a11fe8[
1013, Making unused array [4a11030, 4a11fe8[
1014, clearing memory at 4a19fe0 for 8192 bytes
1015, [0]Emsl for alloc
1016, MEMCLR: 4a19fe0, 8192
1017, requested to allocate 4120 bytes on gen0
1018, evaluating allocation rate
1019, [h0]soh state is can_allocate
1020, [h0]soh state is start
1021, [h0]soh state is try_fit
1022, requested to allocate 4120 bytes, actual size is 8192
1023, found fit at end of seg: 4a1bfe8
1024, Expanding segment allocation [4a1bfe8, 4a1dfd0[
1025, filling up hole [49b1030, 49b1fe8[
1026, Making unused array [49b1030, 49b1fe8[
1027, clearing memory at 4a1bfe0 for 8192 bytes
1028, [0]Emsl for alloc
1029, MEMCLR: 4a1bfe0, 8192
1030, requested to allocate 824 bytes on gen0
1031, [h0]soh state is can_allocate
1032, evaluating allocation rate
1033, [h0]soh state is start
1034, [h0]soh state is try_fit
1035, requested to allocate 824 bytes, actual size is 8192
1036, found fit at end of seg: 4a1dfe8
1037, Expanding segment allocation [4a1dfe8, 4a1ffd0[
1038, [0]Emsl for alloc
1039, clearing memory at 4a1dfe0 for 8192 bytes
1040, requested to allocate 4120 bytes on gen0
1041, MEMCLR: 4a1dfe0, 8192
1042, evaluating allocation rate
1043, [h0]soh state is can_allocate
1044, [h0]soh state is start
1045, [h0]soh state is try_fit
1046, requested to allocate 4120 bytes, actual size is 8192
1047, found fit at end of seg: 4a1ffe8
1048, Expanding segment allocation [4a1ffe8, 4a21fd0[
1049, filling up hole [4a17030, 4a17fe8[
1050, Making unused array [4a17030, 4a17fe8[
1051, [0]Emsl for alloc
1052, clearing memory at 4a1ffe0 for 8192 bytes
1053, requested to allocate 4120 bytes on gen0
1054, MEMCLR: 4a1ffe0, 8192
1055, evaluating allocation rate
1056, [h0]soh state is can_allocate
1057, [h0]soh state is start
1058, [h0]soh state is try_fit
1059, requested to allocate 4120 bytes, actual size is 8192
1060, Growing segment allocation 4a22000 10000
1061, found fit at end of seg: 4a21fe8
1062, Expanding segment allocation [4a21fe8, 4a23fd0[
1063, filling up hole [4a19030, 4a19fe8[
1064, Making unused array [4a19030, 4a19fe8[
1065, [0]Emsl for alloc
1066, clearing memory at 4a21fe0 for 8192 bytes
1067, requested to allocate 4120 bytes on gen0
1068, MEMCLR: 4a21fe0, 8192
1069, evaluating allocation rate
1070, [h0]soh state is can_allocate
1071, [h0]soh state is start
1072, [h0]soh state is try_fit
1073, requested to allocate 4120 bytes, actual size is 8192
1074, found fit at end of seg: 4a23fe8
1075, Expanding segment allocation [4a23fe8, 4a25fd0[
1076, filling up hole [4a0b030, 4a0bfe8[
1077, Making unused array [4a0b030, 4a0bfe8[
1078, [0]Emsl for alloc
1079, clearing memory at 4a23fe0 for 8192 bytes
1080, requested to allocate 4120 bytes on gen0
1081, MEMCLR: 4a23fe0, 8192
1082, evaluating allocation rate
1083, [h0]soh state is can_allocate
1084, [h0]soh state is start
1085, [h0]soh state is try_fit
1086, requested to allocate 4120 bytes, actual size is 8192
1087, found fit at end of seg: 4a25fe8
1088, Expanding segment allocation [4a25fe8, 4a27fd0[
1089, filling up hole [4a09030, 4a09fe8[
1090, Making unused array [4a09030, 4a09fe8[
1091, [0]Emsl for alloc
1092, clearing memory at 4a25fe0 for 8192 bytes
1093, requested to allocate 4120 bytes on gen0
1094, MEMCLR: 4a25fe0, 8192
1095, evaluating allocation rate
1096, [h0]soh state is can_allocate
1097, [h0]soh state is start
1098, [h0]soh state is try_fit
1099, requested to allocate 4120 bytes, actual size is 8192
1100, found fit at end of seg: 4a27fe8
1101, Expanding segment allocation [4a27fe8, 4a29fd0[
1102, filling up hole [4a1b030, 4a1bfe8[
1103, Making unused array [4a1b030, 4a1bfe8[
1104, [0]Emsl for alloc
1105, clearing memory at 4a27fe0 for 8192 bytes
1106, requested to allocate 4120 bytes on gen0
1107, MEMCLR: 4a27fe0, 8192
1108, evaluating allocation rate
1109, [h0]soh state is can_allocate
1110, [h0]soh state is start
1111, [h0]soh state is try_fit
1112, requested to allocate 4120 bytes, actual size is 8192
1113, found fit at end of seg: 4a29fe8
1114, Expanding segment allocation [4a29fe8, 4a2bfd0[
1115, filling up hole [4a23030, 4a23fe8[
1116, Making unused array [4a23030, 4a23fe8[
1117, [0]Emsl for alloc
1118, clearing memory at 4a29fe0 for 8192 bytes
1119, requested to allocate 4120 bytes on gen0
1120, MEMCLR: 4a29fe0, 8192
1121, evaluating allocation rate
1122, [h0]soh state is can_allocate
1123, [h0]soh state is start
1124, [h0]soh state is try_fit
1125, requested to allocate 4120 bytes, actual size is 8192
